"Listing Number","Property Type","Short Address","List Price","Parcel ID","Sold Date","Sold Price","Sold Price/SqFt","SqFt - Living","SqFt - Total","Subdivision","Waterfront","Days On Market"
"RX-10784870","Residential","3170 S Ocean Boulevard N604","1495000.00","50434426080016040","2022-08-26","1313500.00","558.94","2350.00","2840.00","ENCLAVE OF PALM BEACH CONDO","Yes","87"
"RX-10802768","Residential","2295 S Ocean Boulevard 409","1750000.00","50434414040004090","2022-08-26","1587000.00","810.10","1959.00","1959.00","HARBOUR HOUSE","Yes","58"
"RX-10791119","Residential","3450 S Ocean Boulevard 727","350000.00","50434435030007270","2022-08-26","350000.00","410.79","852.00","852.00","PATRICIAN OF PALM BEACH CONDO","Yes","107"
"RX-10825470","Residential","2778 S Ocean Boulevard 302s","795000.00","50434423100023020","2022-09-09","785000.00","428.96","1830.00","1830.00","SUTTON PLACE CONDO","Yes","6"
"RX-10797145","Residential","2295 S Ocean Boulevard 425","1750000.00","50434414040004250","2022-09-14","1750000.00","893.31","1959.00","1959.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD","Yes","1"
"FX-10338333","Residential","3525 S Ocean Boulevard 209","395000.00","62434435260002090","2022-09-07","380000.00","293.89","1293.00","","Lakewood at Palm Beach","Yes","33"
"RX-10787216","Residential","3170 S Ocean Boulevard N603","2895000.00","50434426080016030","2022-09-16","2750000.00","932.20","2950.00","3567.00","ENCLAVE OF PALM BEACH CONDO","Yes","8"
"RX-10796119","Residential","3475 S Ocean Boulevard Ph 4","1495000.00","50434435020008040","2022-10-28","1300000.00","550.84","2360.00","2700.00","LA BONNE VIE CONDO","Yes","111"
"RX-10818795","Residential","2784 S Ocean Boulevard 103s","975000.00","50434423050021030","2022-11-04","950000.00","597.10","1591.00","1591.00","COVE CONDO","Yes","31"
"RX-10830455","Residential","2505 S South Ocean Boulevard Boulevard 6070","399000.00","50434423010006070","2022-11-14","325000.00","612.05","531.00","531.00","President of Palm Beach Condo","Yes","42"
"RX-10807503","Residential","3360 S Ocean Boulevard 5 B Ii","2499000.00","50434435190020052","2022-11-15","2200000.00","1038.22","2119.00","2119.00","THIRTY-THREE SIXTY CONDO","Yes","106"
"RX-10810006","Residential","3200 S Ocean Blvd A-103","550000.00","50434426020011030","2022-11-22","520000.00","352.30","1476.00","1476.00","Thirty Two Hundred Condo","Yes","110"
"RX-10838402","Residential","3450 S Ocean Boulevard 519","424999.00","50434435030005190","2022-11-29","325000.00","251.35","1293.00","1389.00","Patrician of Palm Beach Condo","Yes","23"
"RX-10822022","Residential","3460 S Ocean Boulevard 608","599000.00","50434435060006080","2022-11-30","585000.00","413.13","1416.00","1746.00","CLARIDGES II CONDO","Yes","85"
"RX-10839021","Residential","3230 S Ocean Boulevard 507","495000.00","50434426010005070","2022-11-28","475000.00","484.69","980.00","980.00","LA RENAISSANCE","Yes","14"
"RX-10829012","Residential","2860 S Ocean Boulevard 415","525000.00","50434423030004150","2022-12-02","470000.00","388.42","1210.00","1360.00","LA PALMA CONDO","No","54"
"RX-10803586","Residential","2860 S Ocean Boulevard 501","1295000.00","50434423030005010","2022-11-30","1145000.00","715.62","1600.00","1600.00","La Palma Condominium","Yes","134"
"RX-10840448","Residential","3030 S Ocean Boulevard 332","298000.00","50434426100003320","2022-12-09","298000.00","348.94","854.00","1015.00","PALMBEACHER APTS INC","Yes","20"
"RX-10831152","Residential","3360 S Ocean Boulevard 5 F Ii","1250000.00","50434435190020056","2022-12-15","1250000.00","589.90","2119.00","2119.00","THIRTY-THREE SIXTY CONDO","Yes","59"
"RX-10824396","Residential","3250 S Ocean Boulevard 505-S","800000.00","50434426030025050","2022-12-20","800000.00","499.68","1601.00","1629.00","Dorchester Of Palm Beach","Yes","108"
"RX-10787327","Residential","2850 S Ocean Boulevard 100","448000.00","50434423140001000","2023-01-10","428000.00","572.19","748.00","1000.00","PALM WORTH INC","Yes","209"
"RX-10816663","Residential","2840 S Ocean Boulevard 2240","369000.00","50434423150002240","2023-01-12","360000.00","497.23","724.00","784.00","ROYAL SAXON INC","Yes","111"
"RX-10829223","Residential","2840 S Ocean Boulevard 3100","339500.00","50434423150003100","2023-01-13","339500.00","468.92","724.00","800.00","ROYAL SAXON INC","Yes","70"
"RX-10845714","Residential","3440 S Ocean Boulevard E 203n","2799000.00","50434435180012030","2023-01-10","2500000.00","1173.15","2131.00","2131.00","HALCYON OF PALM BEACH","Yes","24"
"RX-10833033","Residential","2760 S Ocean Boulevard 516","799000.00","50434423160005160","2023-01-18","775000.00","546.93","1417.00","1597.00","REGENCY OF PALM BEACH INC","Yes","74"
"RX-10799379","Residential","2840 S Ocean Boulevard 210","330000.00","50434423150002100","2023-01-23","330000.00","455.80","724.00","800.00","ROYAL SAXON INC","Yes","194"
"RX-10846727","Residential","2500 S Ocean 1 C 5 Boulevard 1-C-5","5395000.00","50434423070010035","2023-01-20","5300000.00","1779.71","2978.00","2978.00","TWENTY FIVE HUNDRED SOUTH OCEAN BLVD CONDO","Yes","15"
"RX-10839615","Residential","2778 S Ocean Boulevard 305s","1195000.00","50434423100023050","2023-01-25","1195000.00","527.36","2266.00","2266.00","SUTTON PLACE CONDO","Yes","9"
"RX-10841435","Residential","2170 Ibis Isle Road 1","1250000.00","50434415210000010","2023-01-24","1091000.00","740.66","1473.00","1473.00","Villa Serein Ibis Isle","Yes","51"
"RX-10820252","Residential","2600 S Ocean Boulevard 303n","1975000.00","50434423060013030","2023-01-30","1850000.00","1113.78","1661.00","2001.00","TWENTY SIX HUNDRED CONDO","Yes","123"
"RX-10847180","Residential","2840 S Ocean Boulevard 511","309000.00","50434423150005110","2023-02-10","297500.00","410.91","724.00","800.00","ROYAL SAXON INC","Yes","75"
"AX-11313209","Residential","3475 S Ocean Boulevard 113","275000.00","50434435020001130","2023-02-17","250000.00","280.58","891.00","891.00","La Bonne Vie","Yes","35"
"RX-10845402","Residential","2600 S Ocean Boulevard S 401n","2700000.00","50434423060014010","2023-01-31","2700000.00","1366.39","1976.00","2753.00","2600 Building","Yes","-1"
"AX-11345846","Residential","2500 S Ocean Boulevard 2 D 3","4975000.00","50434423070020043","2023-04-05","5250000.00","2027.03","2590.00","2590.00","TWENTY FIVE HUNDRED SOUTH","Yes","3"
"RX-10821325","Residential","2780 S Ocean Boulevard 705","1074000.00","50434423120007050","2023-02-27","900000.00","695.51","1294.00","1294.00","AMBASSADOR II CORP","Yes","177"
"AX-11327903","Residential","3100 S Ocean Boulevard 107S","2500000.00","50434426090021070","2023-02-28","2200000.00","840.34","2618.00","2618.00","Palm Beach Hampton","Yes","22"
"RX-10858976","Residential","3100 S Ocean Blvd 107s","2500000.00","50434426090021070","2023-02-28","2200000.00","840.33","2618.00","2618.00","Palm Beach Hampton","Yes","22"
"RX-10860110","Residential","3230 S Ocean Boulevard D607","485000.00","50434426010006070","2023-02-27","485000.00","494.89","980.00","1176.00","LA RENAISSANCE","Yes","4"
"RX-10846930","Residential","2760 S Ocean Boulevard 407","620000.00","50434423160004070","2023-02-28","580000.00","464.00","1250.00","1350.00","Regency of Palm Beach","Yes","75"
"RX-10862800","Residential","3400 S Ocean Boulevard 2hii","1200000.00","50434435130020028","2023-03-01","1100000.00","519.11","2119.00","2119.00","ATRIUMS OF PALM BEACH CONDO","Yes","12"
"RX-10841405","Residential","2000 S Ocean Boulevard 504s","4250000.00","50434411050025040","2023-03-01","3290000.00","1003.04","3280.00","3280.00","TWO THOUSAND CONDO","Yes","104"
"RX-10842554","Residential","3450 S Ocean Boulevard 5150","619000.00","50434435030005150","2023-03-01","575000.00","371.44","1548.00","1548.00","PATRICIAN OF PALM BEACH CONDO","Yes","92"
"RX-10838872","Residential","3250 S Ocean Boulevard 501-S","750000.00","50434426030025010","2023-03-03","750000.00","457.31","1640.00","1640.00","Dorchester of Palm Beach","Yes","95"
"RX-10861776","Residential","2660 S Ocean 605 N Boulevard 605n","2495000.00","50434423080016050","2023-03-03","2100000.00","1105.26","1900.00","2250.00","Beach Point","Yes","18"
"RX-10845848","Residential","3140 S Ocean Boulevard 503n","4295000.00","50434426050015030","2023-03-06","4250000.00","1576.99","2695.00","2695.00","CARLTON PLACE CONDO","Yes","16"
"RX-10853576","Residential","2600 S Ocean Boulevard 101n","3650000.00","50434423060011010","2023-03-07","3275000.00","1526.80","2145.00","3074.00","Twenty Six Hundred Condo","Yes","42"
"RX-10860305","Residential","3230 S Ocean Boulevard F-611","875000.00","50434426010006110","2023-03-01","850000.00","722.78","1176.00","1176.00","LA RENAISSANCE","Yes","0"
"RX-10808356","Residential","2295 S Ocean Boulevard 314","795000.00","50434414040003140","2023-03-10","615000.00","394.48","1559.00","1559.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD","Yes","228"
"RX-10820029","Residential","3475 S Ocean Boulevard 109","1250000.00","50434435020001090","2023-03-14","1200000.00","599.40","2002.00","2002.00","LA BONNE VIE CONDO","Yes","180"
"RX-10849179","Residential","2660 S Ocean 203 N Boulevard 203n","3250000.00","50434423080012030","2023-03-14","3200000.00","1227.93","2606.00","2606.00","BEACH POINT CONDO","Yes","13"
"RX-10857488","Residential","2784 S Ocean Boulevard 106n","1150000.00","50434423050011060","2023-03-15","1142500.00","688.66","1659.00","1659.00","COVE CONDO","Yes","4"
"RX-10827615","Residential","3450 S Ocean Boulevard 201","525000.00","50434435030002010","2023-03-15","520000.00","335.91","1548.00","1632.00","PATRICIAN","Yes","174"
"RX-10802273","Residential","3120 S Ocean Boulevard 3-502","3690000.00","50434426070035020","2023-03-27","3375000.00","1351.62","2497.00","2897.00","THIRTY ONE TWENTY CONDO","Yes","262"
"RX-10858651","Residential","2600 S Ocean 405 S Boulevard 405s","1695000.00","50434423060024050","2023-03-24","1525000.00","913.17","1670.00","1670.00","TWENTY SIX HUNDRED COND","Yes","17"
"RX-10799465","Residential","2295 S Ocean Boulevard 307","950000.00","50434414040003070","2023-03-27","830000.00","532.39","1559.00","1559.00","Harbour House","Yes","258"
"RX-10851283","Residential","3030 S Ocean Boulevard S 433","525000.00","50434426100004330","2023-03-30","525000.00","456.52","1150.00","1250.00","THE PALMBEACHER","Yes","12"
"RX-10844068","Residential","3030 S Ocean Boulevard NW 436","169900.00","50434426100004360","2022-11-15","155000.00","369.04","420.00","420.00","PALMBEACHER APTS INC","Yes","5"
"RX-10857787","Residential","3450 S Ocean Boulevard 216","599900.00","50434435030002160","2023-03-30","555000.00","358.52","1548.00","1648.00","PATRICIAN OF PALM BEACH CONDO","Yes","41"
"RX-10860421","Residential","3450 S Ocean Boulevard 203","499900.00","50434435030002030","2023-03-31","499900.00","322.93","1548.00","1548.00","PATRICIAN OF PALM BEACH CONDO","Yes","30"
"RX-10838533","Residential","2760 S Ocean Boulevard 408","665000.00","50434423160004080","2023-03-30","640000.00","469.89","1362.00","1580.00","REGENCY OF PALM BEACH INC","Yes","108"
"RX-10844541","Residential","2778 S Ocean Boulevard 407s","1300000.00","50434423100024070","2023-04-03","1300000.00","710.38","1830.00","1830.00","SUTTON PLACE CONDO","Yes","55"
"RX-10810582","Residential","2760 S Ocean Boulevard 401","599000.00","50434423160004010","2023-03-31","540000.00","380.01","1421.00","1634.00","REGENCY OF PALM BEACH INC","Yes","251"
"RX-10846474","Residential","2150 Ibis Isle Road 17","2998000.00","50434415240000170","2023-04-05","2800000.00","1436.63","1949.00","2649.00","TOWER VALLANDRY IBIS ISLE CONDO PA","Yes","110"
"RX-10815673","Residential","2600 S Ocean Boulevard 102s","1300000.00","50434423060021020","2023-04-06","1200000.00","802.67","1495.00","1855.00","TWENTY SIX HUNDRED CONDO","Yes","154"
"RX-10850047","Residential","3400 S Ocean Boulevard 3g I","2175000.00","50434435130010037","2023-04-10","2000000.00","1149.42","1740.00","1740.00","Atriums of Palm Beach","Yes","56"
"RX-10858576","Residential","3390 S Ocean Boulevard 504","2500000.00","50434435240005040","2023-04-06","2100000.00","979.02","2145.00","2145.00","EMERAUDE CONDO","Yes","54"
"RX-10837523","Residential","2860 S Ocean Boulevard 201","649800.00","50434423030002010","2023-04-10","525000.00","332.69","1578.00","1735.00","LA PALMA CONDO","Yes","142"
"RX-10850332","Residential","2100 S Ocean Boulevard 308n","9500000.00","50434414020013080, 0070","2023-04-13","8950000.00","2804.76","3191.00","3800.00","2100 Sloan's Curve","Yes","58"
"RX-10867107","Residential","2778 S Ocean Boulevard 408s","1695000.00","50434423100024080","2023-04-14","1675000.00","1086.25","1542.00","1700.00","SUTTON PLACE CONDO","Yes","17"
"RX-10863298","Residential","2773 S Ocean Boulevard 109","798500.00","50434423040001090","2023-04-14","695000.00","500.35","1389.00","1589.00","CARLYLE HOUSE CONDO","Yes","43"
"RX-10863164","Residential","2860 S Ocean Boulevard 501","1295000.00","50434423030005010","2023-04-03","1285000.00","803.12","1600.00","1700.00","La Palma Condominium","Yes","27"
"RX-10837920","Residential","3360 S Ocean Boulevard 2dii","2975000.00","50434435190020024","2023-04-17","2460000.00","1160.92","2119.00","2119.00","Thirty-Three Sixty Condo","Yes","118"
"RX-10849176","Residential","2760 S Ocean Boulevard 406","775000.00","50434423160004060","2023-04-14","765000.00","631.18","1212.00","1425.00","REGENCY OF PALM BEACH","Yes","51"
"RX-10863453","Residential","3170 S Ocean Boulevard S401","1695000.00","50434426080024010","2023-04-17","1525000.00","648.93","2350.00","2840.00","ENCLAVE OF PALM BEACH CONDO","Yes","24"
"RX-10856316","Residential","2784 S Ocean Boulevard 401e","1950000.00","50434423050034010","2023-04-18","1900000.00","940.12","2021.00","2970.00","COVE CONDO","Yes","60"
"RX-10869356","Residential","2295 S Ocean Boulevard 619","860000.00","50434414040006190","2023-04-19","880000.00","564.46","1559.00","1559.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD","Yes","17"
"RX-10854376","Residential","3400 S Ocean Boulevard 1hii","1250000.00","50434435130020018","2023-04-20","1215000.00","573.38","2119.00","2119.00","ATRIUMS OF PALM BEACH CONDO","Yes","70"
"RX-10818740","Residential","2760 S Ocean Boulevard 302","645000.00","50434423160003020","2023-04-20","565000.00","466.17","1212.00","1425.00","REGENCY OF PALM BEACH INC","Yes","223"
"RX-10837581","Residential","2275 S Ocean Boulevard 301a","925000.00","50434414010033010","2023-04-25","908000.00","928.42","978.00","1476.00","REEF COND","Yes","145"
"RX-10823416","Residential","3300 S Ocean Boulevard 508n","2395000.00","50434426040015080","2023-04-26","2150000.00","843.13","2550.00","3000.00","MERIDIAN OF PALM BEACH CONDO","Yes","231"
"RX-10869746","Residential","2778 S Ocean Boulevard 401s","1650000.00","50434423100024010","2023-04-26","1762000.00","1142.67","1542.00","1542.00","SUTTON PLACE CONDO","Yes","2"
"RX-10869958","Residential","2600 S Ocean Boulevard 201 N","3150000.00","50434423060012010","2023-04-27","2916000.00","1475.70","1976.00","1976.00","TWENTY SIX HUNDRED COND","Yes","2"
"RX-10819459","Residential","2773 S Ocean Boulevard 106","650000.00","50434423040001060","2023-05-01","600000.00","431.96","1389.00","1389.00","CARLYLE HOUSE CONDO","Yes","47"
"RX-10862687","Residential","2780 S Ocean Boulevard 507","595000.00","50434423120005070","2023-04-19","595000.00","707.49","841.00","950.00","Ambassador II Corp","Yes","34"
"RX-10873739","Residential","3250 S Ocean Boulevard 206n","1100000.00","50434426030012060","2023-04-28","985000.00","563.50","1748.00","2148.00","DORCHESTER OF PALM BEACH CONDO","Yes","0"
"RX-10878094","Residential","3170 S Ocean Boulevard N506","2500000.00","50434426080015060","2023-05-04","2500000.00","847.45","2950.00","3550.00","ENCLAVE OF PALM BEACH CONDO","Yes","14"
"RX-10845435","Residential","3360 S Ocean Boulevard 5aii","1899000.00","50434435190020051","2023-05-10","1825000.00","1048.85","1740.00","1740.00","THIRTY-THREE SIXTY CONDO","Yes","136"
"RX-10850020","Residential","2778 S Ocean Boulevard 107s","895000.00","50434423100021070","2023-05-10","810000.00","442.62","1830.00","2300.00","SUTTON PLACE CONDO","Yes","128"
"RX-10872533","Residential","3400 S Ocean Boulevard 4fi","2650000.00","50434435130010046","2023-05-12","2210000.00","1042.94","2119.00","2119.00","ATRIUMS OF PALM BEACH","Yes","31"
"RX-10872090","Residential","2295 S Ocean Boulevard 824","1249000.00","50434414040008240","2023-05-17","900000.00","577.29","1559.00","1559.00","TWENTY TWO NINETY FIVE SOUTH OCEAN BLVD","Yes","36"
"RX-10848542","Residential","2778 S Ocean Boulevard 404s","1075000.00","50434423100024040","2023-05-18","925000.00","408.20","2266.00","2266.00","SUTTON PLACE CONDO","Yes","116"
"RX-10863959","Residential","2770 S Ocean Boulevard 503n","4300000.00","50434423180015030","2023-05-23","4200000.00","961.09","4370.00","5150.00","TWENTY SEVEN SEVENTY SOUTH OCEAN BOULEVARD COND DECL FILED 4-19-90","Yes","76"
"RX-10882501","Residential","3474 S Ocean Boulevard 2","799900.00","50434435150000020","2023-05-25","901000.00","609.60","1478.00","1478.00","OCEAN CAY OF PALM BEACH","Yes","7"
"RX-10877345","Residential","2175 Ibis Isle Road 3","1170000.00","50434415270000030","2023-05-24","1130000.00","500.00","2260.00","2401.00","VILLA RIDEAU IBIS ISLE CONDOMINIUM","Yes","19"
"RX-10867102","Residential","2778 S Ocean Boulevard 307n","1175000.00","50434423100013070","2023-05-31","1100000.00","601.09","1830.00","2107.00","SUTTON PLACE CONDO","No","73"
"RX-10871340","Residential","2505 S Ocean Boulevard 4020","395000.00","50434423010004020","2023-06-01","430000.00","545.68","788.00","904.00","PRESIDENT OF PALM BEACH CONDO","Yes","14"
"RX-10864795","Residential","3230 S Ocean Boulevard D512","749000.00","50434426010005120","2023-05-31","675000.00","573.97","1176.00","1176.00","LA RENAISSANCE  Direct Ocean","Yes","91"
"RX-10827396","Residential","2190 Ibis Isle 5 Road","749000.00","50434415190000050","2023-06-01","675000.00","818.18","825.00","825.00","Ibis Isle, Villa Tambour","Yes","254"
